date,state_x,cases,deaths,state_y,anxiety,cough,depression,fever,generalized_anxiety_disorder,nausea,State,State Code,Region,Division
2020-08-23,Alaska,5556,30,US-AK,7.48,3.55,5.01,3.71,0.83,1.75,Alaska,AK,West,Pacific
2020-08-23,Arizona,198117,4775,US-AZ,8.06,2.87,4.86,3.39,0.95,2.13,Arizona,AZ,West,Mountain
2020-08-23,California,669944,12152,US-CA,8.14,2.71,4.6,3.4,1.0,2.0,California,CA,West,Pacific
2020-08-23,Colorado,55441,1925,US-CO,6.31,2.6,4.25,2.91,0.78,1.71,Colorado,CO,West,Mountain
2020-08-23,Connecticut,51519,4460,US-CT,7.56,2.96,4.37,3.5,0.97,2.06,Connecticut,CT,Northeast,New England
2020-08-23,Delaware,16895,600,US-DE,6.18,2.53,3.27,2.54,0.81,1.76,Delaware,DE,South,South Atlantic
2020-08-23,District of Columbia,13590,604,US-DC,7.08,2.51,4.03,3.51,0.97,1.89,District of Columbia,DC,South,South Atlantic
2020-08-23,Florida,600563,10324,US-FL,7.77,3.28,4.28,3.49,0.98,2.08,Florida,FL,South,South Atlantic
2020-08-23,Georgia,237402,5021,US-GA,7.39,3.76,4.14,3.77,0.99,2.04,Georgia,GA,South,South Atlantic
2020-08-23,Hawaii,6577,46,US-HI,9.32,3.8,5.38,5.22,0.96,2.31,Hawaii,HI,West,Pacific
2020-08-23,Idaho,29973,308,US-ID,7.75,3.19,5.01,3.82,1.01,2.39,Idaho,ID,West,Mountain
2020-08-23,Illinois,222292,8114,US-IL,6.94,2.87,3.93,3.4,0.9,1.76,Illinois,IL,Midwest,East North Central
2020-08-23,Indiana,87942,3220,US-IN,6.57,3.23,4.0,3.4,0.88,1.76,Indiana,IN,Midwest,East North Central
2020-08-23,Iowa,56441,1037,US-IA,6.97,3.3,4.02,4.18,0.87,1.92,Iowa,IA,Midwest,West North Central
2020-08-23,Kansas,37726,431,US-KS,6.93,3.09,4.09,3.55,0.86,1.95,Kansas,KS,Midwest,West North Central
2020-08-23,Kentucky,45401,901,US-KY,7.35,3.08,4.19,3.37,0.99,2.0,Kentucky,KY,South,East South Central
2020-08-23,Louisiana,143084,4746,US-LA,6.58,2.92,3.52,2.86,0.93,1.81,Louisiana,LA,South,West South Central
2020-08-23,Maine,4335,131,US-ME,4.34,1.77,2.56,1.78,0.56,1.1,Maine,ME,Northeast,New England
2020-08-23,Maryland,104618,3691,US-MD,7.09,2.99,4.02,3.25,0.96,1.86,Maryland,MD,South,South Atlantic
2020-08-23,Massachusetts,125360,8921,US-MA,6.81,2.47,3.94,2.85,0.85,1.72,Massachusetts,MA,Northeast,New England
2020-08-23,Michigan,106875,6661,US-MI,6.37,2.68,3.62,2.81,0.81,1.75,Michigan,MI,Midwest,East North Central
2020-08-23,Minnesota,69630,1813,US-MN,6.74,2.72,3.8,3.09,0.87,1.74,Minnesota,MN,Midwest,West North Central
2020-08-23,Mississippi,77894,2240,US-MS,6.69,3.57,3.65,3.19,0.95,1.93,Mississippi,MS,South,East South Central
2020-08-23,Missouri,76339,1519,US-MO,7.67,3.4,4.3,3.95,0.96,2.08,Missouri,MO,Midwest,West North Central
2020-08-23,Montana,6444,90,US-MT,6.99,2.33,4.62,3.24,0.89,1.77,Montana,MT,West,Mountain
2020-08-23,Nebraska,31889,384,US-NE,7.34,3.35,3.95,4.15,0.88,2.02,Nebraska,NE,Midwest,West North Central
2020-08-23,Nevada,65678,1199,US-NV,7.08,2.62,4.0,2.96,0.89,1.88,Nevada,NV,West,Mountain
2020-08-23,New Hampshire,7107,429,US-NH,7.57,2.74,4.31,2.9,0.96,1.85,New Hampshire,NH,Northeast,New England
2020-08-23,New Jersey,191323,15946,US-NJ,7.3,2.94,4.12,3.39,0.93,1.89,New Jersey,NJ,Northeast,Middle Atlantic
2020-08-23,New Mexico,24396,745,US-NM,7.06,2.73,4.19,2.92,0.86,1.67,New Mexico,NM,West,Mountain
2020-08-23,New York,434462,32482,US-NY,7.02,2.68,4.02,3.17,0.88,1.86,New York,NY,Northeast,Middle Atlantic
2020-08-23,North Carolina,155390,2560,US-NC,7.0,2.99,4.01,3.3,0.92,1.94,North Carolina,NC,South,South Atlantic
2020-08-23,North Dakota,9880,140,US-ND,6.16,3.1,4.04,3.43,0.96,1.88,North Dakota,ND,Midwest,West North Central
2020-08-23,Ohio,114802,3978,US-OH,6.33,2.58,3.63,3.07,0.81,1.71,Ohio,OH,Midwest,East North Central
2020-08-23,Oklahoma,53165,726,US-OK,7.65,3.63,4.58,4.06,0.98,2.44,Oklahoma,OK,South,West South Central
2020-08-23,Oregon,24938,422,US-OR,5.49,1.8,3.31,2.07,0.66,1.55,Oregon,OR,West,Pacific
2020-08-23,Pennsylvania,133679,7643,US-PA,7.18,2.85,4.1,3.2,0.96,1.85,Pennsylvania,PA,Northeast,Middle Atlantic
2020-08-23,Rhode Island,21022,1030,US-RI,7.86,3.02,4.59,3.3,0.98,2.21,Rhode Island,RI,Northeast,New England
2020-08-23,South Carolina,111988,2504,US-SC,8.17,3.83,4.51,3.86,1.12,2.31,South Carolina,SC,South,South Atlantic
2020-08-23,South Dakota,11276,161,US-SD,5.97,3.22,3.42,3.86,0.91,1.46,South Dakota,SD,Midwest,West North Central
2020-08-23,Tennessee,141000,1547,US-TN,7.7,3.67,4.34,3.91,1.02,2.25,Tennessee,TN,South,East South Central
2020-08-23,Texas,602144,11760,US-TX,7.35,3.47,4.16,3.31,0.93,2.02,Texas,TX,South,West South Central
2020-08-23,Utah,49125,387,US-UT,4.93,2.0,2.98,2.2,0.6,1.44,Utah,UT,West,Mountain
2020-08-23,Vermont,1557,58,US-VT,7.37,2.64,4.38,3.6,0.73,1.85,Vermont,VT,Northeast,New England
2020-08-23,Virginia,112966,2467,US-VA,7.37,2.99,4.11,3.37,0.99,2.0,Virginia,VA,South,South Atlantic
2020-08-23,Washington,73745,1948,US-WA,7.83,3.12,4.94,3.38,0.91,2.13,Washington,WA,West,Pacific
2020-08-23,West Virginia,9272,178,US-WV,7.3,3.21,4.81,3.22,1.05,2.11,West Virginia,WV,South,South Atlantic
2020-08-23,Wisconsin,75205,1092,US-WI,6.25,2.6,3.63,3.01,0.77,1.69,Wisconsin,WI,Midwest,East North Central
2020-08-23,Wyoming,3579,37,US-WY,6.19,2.28,3.46,2.56,0.72,1.53,Wyoming,WY,West,Mountain
2020-08-24,Alabama,116710,2024,US-AL,8.17,4.09,4.38,4.21,1.33,2.18,Alabama,AL,South,East South Central
2020-08-24,Alaska,5626,30,US-AK,8.26,3.59,5.27,3.8,1.14,2.14,Alaska,AK,West,Pacific
2020-08-24,Arizona,198421,4775,US-AZ,9.08,3.13,5.13,3.86,1.31,2.17,Arizona,AZ,West,Mountain
2020-08-24,California,676236,12250,US-CA,9.05,2.77,4.9,3.59,1.22,1.99,California,CA,West,Pacific
2020-08-24,Colorado,55700,1926,US-CO,7.32,2.85,4.44,3.31,0.98,1.74,Colorado,CO,West,Mountain
2020-08-24,Connecticut,52011,4460,US-CT,8.1,3.01,4.42,4.04,1.12,1.94,Connecticut,CT,Northeast,New England
2020-08-24,Delaware,16942,604,US-DE,6.3,2.74,3.5,2.95,0.9,1.52,Delaware,DE,South,South Atlantic
2020-08-24,District of Columbia,13639,604,US-DC,7.86,2.53,4.3,3.77,1.27,1.68,District of Columbia,DC,South,South Atlantic
2020-08-24,Florida,602821,10396,US-FL,8.48,3.34,4.47,3.66,1.2,2.03,Florida,FL,South,South Atlantic
2020-08-24,Georgia,239612,5045,US-GA,8.1,3.79,4.35,4.41,1.19,1.98,Georgia,GA,South,South Atlantic
2020-08-24,Hawaii,6746,48,US-HI,10.57,3.99,5.86,5.17,1.49,2.32,Hawaii,HI,West,Pacific
2020-08-24,Idaho,30260,315,US-ID,8.31,3.19,4.81,3.97,1.19,2.23,Idaho,ID,West,Mountain
2020-08-24,Illinois,224056,8123,US-IL,7.51,2.96,3.99,3.8,1.04,1.68,Illinois,IL,Midwest,East North Central
2020-08-24,Indiana,89602,3225,US-IN,7.42,3.42,4.18,3.92,1.11,1.75,Indiana,IN,Midwest,East North Central
2020-08-24,Iowa,56941,1047,US-IA,7.98,3.54,3.94,4.59,1.14,1.96,Iowa,IA,Midwest,West North Central
2020-08-24,Kansas,39008,432,US-KS,7.76,3.37,4.21,4.03,1.09,2.11,Kansas,KS,Midwest,West North Central
2020-08-24,Kentucky,46057,909,US-KY,7.98,3.04,4.2,3.63,1.28,2.05,Kentucky,KY,South,East South Central
2020-08-24,Louisiana,143707,4764,US-LA,6.95,3.35,3.75,2.96,1.03,1.83,Louisiana,LA,South,West South Central
2020-08-24,Maine,4356,131,US-ME,4.63,1.7,2.64,1.92,0.56,1.13,Maine,ME,Northeast,New England
2020-08-24,Maryland,105168,3694,US-MD,7.73,3.07,4.31,3.69,1.18,1.89,Maryland,MD,South,South Atlantic
2020-08-24,Massachusetts,126022,8949,US-MA,7.42,2.66,4.17,3.13,1.02,1.74,Massachusetts,MA,Northeast,New England
2020-08-24,Michigan,107816,6665,US-MI,6.88,2.78,3.79,3.18,1.0,1.75,Michigan,MI,Midwest,East North Central
2020-08-24,Minnesota,70344,1817,US-MN,7.44,2.87,4.09,3.44,1.08,1.73,Minnesota,MN,Midwest,West North Central
2020-08-24,Mississippi,78405,2248,US-MS,7.55,3.59,3.98,3.59,1.21,1.92,Mississippi,MS,South,East South Central
2020-08-24,Missouri,77254,1533,US-MO,8.22,3.5,4.36,4.22,1.27,2.06,Missouri,MO,Midwest,West North Central
2020-08-24,Montana,6510,91,US-MT,7.2,2.65,4.57,3.75,1.04,1.72,Montana,MT,West,Mountain
2020-08-24,Nebraska,32047,384,US-NE,8.22,3.67,4.38,4.69,1.14,2.08,Nebraska,NE,Midwest,West North Central
2020-08-24,Nevada,66073,1200,US-NV,7.51,2.53,4.03,2.93,1.05,1.77,Nevada,NV,West,Mountain
2020-08-24,New Hampshire,7134,429,US-NH,7.85,3.0,4.59,3.55,1.11,1.96,New Hampshire,NH,Northeast,New England
2020-08-24,New Jersey,191548,15946,US-NJ,7.92,2.98,4.17,3.74,1.07,1.92,New Jersey,NJ,Northeast,Middle Atlantic
2020-08-24,New Mexico,24469,747,US-NM,7.55,2.66,4.75,2.83,1.06,1.87,New Mexico,NM,West,Mountain
2020-08-24,New York,434866,32489,US-NY,7.43,2.76,4.15,3.46,1.02,1.79,New York,NY,Northeast,Middle Atlantic
2020-08-24,North Carolina,156927,2567,US-NC,7.92,2.99,4.33,3.47,1.17,1.86,North Carolina,NC,South,South Atlantic
2020-08-24,North Dakota,10004,141,US-ND,7.0,3.16,3.81,4.07,0.93,1.99,North Dakota,ND,Midwest,West North Central
2020-08-24,Ohio,115651,3986,US-OH,6.84,2.73,3.69,3.48,1.02,1.73,Ohio,OH,Midwest,East North Central
2020-08-24,Oklahoma,53522,730,US-OK,8.17,3.77,4.73,4.3,1.08,2.34,Oklahoma,OK,South,West South Central
2020-08-24,Oregon,25174,432,US-OR,6.01,1.86,3.46,2.35,0.81,1.41,Oregon,OR,West,Pacific
2020-08-24,Pennsylvania,134246,7642,US-PA,7.86,2.95,4.28,3.52,1.17,1.82,Pennsylvania,PA,Northeast,Middle Atlantic
2020-08-24,Rhode Island,21302,1035,US-RI,8.3,3.14,4.71,3.5,1.29,2.07,Rhode Island,RI,Northeast,New England
2020-08-24,South Carolina,112551,2511,US-SC,8.83,3.78,4.63,4.1,1.31,2.35,South Carolina,SC,South,South Atlantic
2020-08-24,South Dakota,11425,161,US-SD,6.57,3.0,3.34,4.23,0.91,1.87,South Dakota,SD,Midwest,West North Central
2020-08-24,Tennessee,141675,1578,US-TN,8.25,3.79,4.46,4.05,1.23,2.13,Tennessee,TN,South,East South Central
2020-08-24,Texas,607621,11824,US-TX,7.91,3.76,4.26,3.54,1.15,1.91,Texas,TX,South,West South Central
2020-08-24,Utah,49451,391,US-UT,5.28,1.94,3.09,2.41,0.69,1.36,Utah,UT,West,Mountain
2020-08-24,Vermont,1566,58,US-VT,7.52,2.59,4.45,3.81,0.8,2.19,Vermont,VT,Northeast,New England
2020-08-24,Virginia,113630,2471,US-VA,8.01,3.13,4.5,3.64,1.11,1.89,Virginia,VA,South,South Atlantic
2020-08-24,Washington,74292,1953,US-WA,8.62,3.15,5.12,3.87,1.14,2.21,Washington,WA,West,Pacific
2020-08-24,West Virginia,9312,179,US-WV,8.15,3.31,5.2,3.8,1.16,2.03,West Virginia,WV,South,South Atlantic
2020-08-24,Wisconsin,75755,1093,US-WI,6.49,2.66,3.65,3.14,0.88,1.68,Wisconsin,WI,Midwest,East North Central
2020-08-24,Wyoming,3603,37,US-WY,5.56,2.76,3.99,3.54,0.74,1.55,Wyoming,WY,West,Mountain
2020-08-25,Alabama,117242,2037,US-AL,8.12,3.92,4.38,4.09,1.26,2.2,Alabama,AL,South,East South Central
2020-08-25,Alaska,5621,33,US-AK,8.92,2.85,5.13,3.53,1.21,2.21,Alaska,AK,West,Pacific
2020-08-25,Arizona,199293,4796,US-AZ,9.13,2.93,5.12,3.85,1.3,2.13,Arizona,AZ,West,Mountain
2020-08-25,California,682320,12409,US-CA,9.08,2.79,5.02,3.72,1.22,1.97,California,CA,West,Pacific
2020-08-25,Colorado,56176,1932,US-CO,7.27,2.74,4.21,3.24,0.98,1.69,Colorado,CO,West,Mountain
2020-08-25,Connecticut,52040,4463,US-CT,8.39,3.0,4.54,3.68,1.16,1.98,Connecticut,CT,Northeast,New England
2020-08-25,Delaware,16962,603,US-DE,6.73,2.65,3.68,2.82,1.02,1.5,Delaware,DE,South,South Atlantic
2020-08-25,District of Columbia,13684,604,US-DC,7.74,2.55,4.28,3.96,1.07,1.63,District of Columbia,DC,South,South Atlantic
2020-08-25,Florida,605494,10579,US-FL,8.61,3.37,4.56,3.75,1.25,2.09,Florida,FL,South,South Atlantic
2020-08-25,Georgia,241865,5147,US-GA,8.3,3.79,4.37,4.33,1.21,1.96,Georgia,GA,South,South Atlantic
2020-08-25,Hawaii,6961,48,US-HI,10.48,3.71,5.59,5.47,1.24,2.31,Hawaii,HI,West,Pacific
2020-08-25,Idaho,30648,328,US-ID,8.52,3.22,5.16,3.89,1.17,2.29,Idaho,ID,West,Mountain
2020-08-25,Illinois,225812,8155,US-IL,7.59,2.88,4.03,3.57,1.1,1.71,Illinois,IL,Midwest,East North Central
2020-08-25,Indiana,90460,3241,US-IN,7.68,3.34,4.18,3.87,1.13,1.67,Indiana,IN,Midwest,East North Central
2020-08-25,Iowa,57606,1059,US-IA,7.83,3.48,4.29,4.64,1.12,1.89,Iowa,IA,Midwest,West North Central
2020-08-25,Kansas,39089,433,US-KS,7.86,3.28,4.31,4.21,1.07,1.97,Kansas,KS,Midwest,West North Central
2020-08-25,Kentucky,46798,918,US-KY,8.15,3.08,4.28,3.74,1.27,1.91,Kentucky,KY,South,East South Central
2020-08-25,Louisiana,144257,4797,US-LA,7.03,3.1,3.79,2.94,1.07,1.81,Louisiana,LA,South,West South Central
2020-08-25,Maine,4368,131,US-ME,4.55,1.57,2.61,1.96,0.62,1.03,Maine,ME,Northeast,New England
2020-08-25,Maryland,105554,3707,US-MD,7.77,3.07,4.25,3.61,1.09,1.92,Maryland,MD,South,South Atlantic
2020-08-25,Massachusetts,126420,8961,US-MA,7.51,2.57,4.15,3.15,0.99,1.77,Massachusetts,MA,Northeast,New England
2020-08-25,Michigan,108742,6687,US-MI,7.04,2.8,3.89,3.09,1.03,1.68,Michigan,MI,Midwest,East North Central
2020-08-25,Minnesota,70753,1825,US-MN,7.35,2.69,4.16,3.48,1.06,1.73,Minnesota,MN,Midwest,West North Central
2020-08-25,Mississippi,79206,2315,US-MS,7.62,3.6,3.94,3.77,1.21,1.86,Mississippi,MS,South,East South Central
2020-08-25,Missouri,78246,1553,US-MO,8.35,3.44,4.53,4.28,1.29,2.04,Missouri,MO,Midwest,West North Central
2020-08-25,Montana,6649,97,US-MT,7.12,2.83,4.51,3.21,1.04,1.9,Montana,MT,West,Mountain
2020-08-25,Nebraska,32379,386,US-NE,7.87,3.52,4.63,4.71,1.09,2.06,Nebraska,NE,Midwest,West North Central
2020-08-25,Nevada,66515,1230,US-NV,7.97,2.68,4.38,2.96,1.13,1.92,Nevada,NV,West,Mountain
2020-08-25,New Hampshire,7150,429,US-NH,8.49,3.1,4.41,3.6,1.16,1.97,New Hampshire,NH,Northeast,New England
2020-08-25,New Jersey,191850,15953,US-NJ,7.78,2.98,4.14,3.54,1.1,1.89,New Jersey,NJ,Northeast,Middle Atlantic
2020-08-25,New Mexico,24535,750,US-NM,7.51,2.58,4.59,3.06,1.16,1.8,New Mexico,NM,West,Mountain
2020-08-25,New York,435495,32495,US-NY,7.47,2.76,4.11,3.39,1.04,1.79,New York,NY,Northeast,Middle Atlantic
2020-08-25,North Carolina,158185,2607,US-NC,7.84,2.94,4.3,3.44,1.16,1.83,North Carolina,NC,South,South Atlantic
2020-08-25,North Dakota,10233,142,US-ND,7.45,3.07,4.04,3.91,1.03,1.73,North Dakota,ND,Midwest,West North Central
2020-08-25,Ohio,116495,3996,US-OH,6.96,2.66,3.78,3.49,1.1,1.62,Ohio,OH,Midwest,East North Central
2020-08-25,Oklahoma,54172,744,US-OK,8.04,3.7,4.67,4.22,1.28,2.27,Oklahoma,OK,South,West South Central
2020-08-25,Oregon,25408,436,US-OR,6.05,1.91,3.58,2.42,0.87,1.48,Oregon,OR,West,Pacific
2020-08-25,Pennsylvania,134803,7666,US-PA,7.99,2.96,4.31,3.52,1.16,1.92,Pennsylvania,PA,Northeast,Middle Atlantic
2020-08-25,Rhode Island,21372,1039,US-RI,8.43,3.53,4.83,3.68,1.26,1.88,Rhode Island,RI,Northeast,New England
2020-08-25,South Carolina,113488,2529,US-SC,9.2,3.98,4.88,4.21,1.45,2.38,South Carolina,SC,South,South Atlantic
2020-08-25,South Dakota,11559,161,US-SD,7.06,3.24,3.82,4.37,0.9,1.59,South Dakota,SD,Midwest,West North Central
2020-08-25,Tennessee,142501,1605,US-TN,8.27,3.64,4.46,3.94,1.22,2.16,Tennessee,TN,South,East South Central
2020-08-25,Texas,613707,12012,US-TX,7.81,3.55,4.15,3.6,1.14,1.91,Texas,TX,South,West South Central
2020-08-25,Utah,49870,398,US-UT,5.32,1.89,3.16,2.36,0.79,1.43,Utah,UT,West,Mountain
2020-08-25,Vermont,1572,58,US-VT,7.75,2.62,4.64,3.69,0.81,1.85,Vermont,VT,Northeast,New England
2020-08-25,Virginia,114635,2494,US-VA,7.98,3.11,4.35,3.63,1.19,1.93,Virginia,VA,South,South Atlantic
2020-08-25,Washington,74634,1962,US-WA,8.66,3.15,5.16,3.59,1.23,2.22,Washington,WA,West,Pacific
2020-08-25,West Virginia,9395,187,US-WV,8.08,3.19,5.02,3.66,1.23,2.18,West Virginia,WV,South,South Atlantic
2020-08-25,Wisconsin,76453,1106,US-WI,6.68,2.61,3.6,3.05,0.9,1.58,Wisconsin,WI,Midwest,East North Central
2020-08-25,Wyoming,3634,37,US-WY,6.27,2.42,3.84,3.66,0.77,1.75,Wyoming,WY,West,Mountain
2020-08-26,Alabama,119254,2045,US-AL,7.87,4.05,4.31,4.11,1.27,2.11,Alabama,AL,South,East South Central
2020-08-26,Alaska,5671,34,US-AK,8.57,3.27,4.99,3.68,1.06,2.6,Alaska,AK,West,Pacific
2020-08-26,Arizona,199495,4899,US-AZ,8.81,3.0,5.05,3.84,1.27,2.04,Arizona,AZ,West,Mountain
2020-08-26,California,687612,12547,US-CA,9.01,2.77,4.99,3.8,1.22,1.88,California,CA,West,Pacific
2020-08-26,Colorado,56346,1933,US-CO,7.1,2.63,4.06,3.17,0.93,1.54,Colorado,CO,West,Mountain
2020-08-26,Connecticut,52220,4463,US-CT,7.78,3.0,4.31,3.47,1.08,1.85,Connecticut,CT,Northeast,New England
2020-08-26,Delaware,16986,604,US-DE,6.87,2.55,3.62,2.88,1.04,1.64,Delaware,DE,South,South Atlantic
2020-08-26,District of Columbia,13722,605,US-DC,7.86,2.57,4.33,3.52,0.91,1.89,District of Columbia,DC,South,South Atlantic
2020-08-26,Florida,608714,10732,US-FL,8.52,3.38,4.55,3.72,1.23,1.97,Florida,FL,South,South Atlantic
2020-08-26,Georgia,244494,5195,US-GA,7.99,3.74,4.47,4.23,1.25,1.97,Georgia,GA,South,South Atlantic
2020-08-26,Hawaii,7236,50,US-HI,10.14,4.0,5.63,5.55,1.27,2.32,Hawaii,HI,West,Pacific
2020-08-26,Idaho,30968,337,US-ID,8.29,2.98,5.0,3.71,1.22,2.21,Idaho,ID,West,Mountain
2020-08-26,Illinois,227872,8186,US-IL,7.37,2.88,3.94,3.73,1.06,1.62,Illinois,IL,Midwest,East North Central
2020-08-26,Indiana,91403,3259,US-IN,7.41,3.24,4.07,3.8,1.14,1.68,Indiana,IN,Midwest,East North Central
2020-08-26,Iowa,58864,1077,US-IA,7.84,3.46,4.35,4.66,1.04,1.91,Iowa,IA,Midwest,West North Central
2020-08-26,Kansas,40564,445,US-KS,7.36,3.38,4.24,4.04,1.11,1.87,Kansas,KS,Midwest,West North Central
2020-08-26,Kentucky,47542,927,US-KY,7.84,3.05,4.47,3.59,1.31,1.89,Kentucky,KY,South,East South Central
2020-08-26,Louisiana,145661,4851,US-LA,6.84,2.76,3.5,2.72,1.09,1.74,Louisiana,LA,South,West South Central
2020-08-26,Maine,4389,132,US-ME,4.36,1.65,2.69,1.87,0.61,0.92,Maine,ME,Northeast,New England
2020-08-26,Maryland,105996,3717,US-MD,7.52,2.97,4.13,3.58,1.13,1.8,Maryland,MD,South,South Atlantic
2020-08-26,Massachusetts,126756,8987,US-MA,7.08,2.57,3.9,3.04,1.01,1.6,Massachusetts,MA,Northeast,New England
2020-08-26,Michigan,109645,6692,US-MI,6.81,2.61,3.7,3.04,1.01,1.67,Michigan,MI,Midwest,East North Central
2020-08-26,Minnesota,71285,1842,US-MN,7.05,2.74,3.93,3.46,1.05,1.74,Minnesota,MN,Midwest,West North Central
2020-08-26,Mississippi,80110,2373,US-MS,7.13,3.45,3.8,3.62,1.24,1.9,Mississippi,MS,South,East South Central
2020-08-26,Missouri,79588,1566,US-MO,8.03,3.33,4.34,4.14,1.19,1.84,Missouri,MO,Midwest,West North Central
2020-08-26,Montana,6807,98,US-MT,7.08,2.7,4.39,3.06,1.24,1.96,Montana,MT,West,Mountain
2020-08-26,Nebraska,32727,390,US-NE,7.71,3.67,4.53,4.41,1.16,1.94,Nebraska,NE,Midwest,West North Central
2020-08-26,Nevada,66732,1250,US-NV,8.12,2.64,4.51,3.21,0.99,1.85,Nevada,NV,West,Mountain
2020-08-26,New Hampshire,7159,430,US-NH,7.68,2.81,4.25,3.47,1.11,1.67,New Hampshire,NH,Northeast,New England
2020-08-26,New Jersey,192086,15914,US-NJ,7.48,2.97,4.1,3.53,1.1,1.77,New Jersey,NJ,Northeast,Middle Atlantic
2020-08-26,New Mexico,24732,755,US-NM,7.67,2.64,4.36,3.13,1.04,1.76,New Mexico,NM,West,Mountain
2020-08-26,New York,436063,32499,US-NY,7.25,2.74,4.03,3.38,1.01,1.64,New York,NY,Northeast,Middle Atlantic
2020-08-26,North Carolina,159708,2634,US-NC,7.65,2.9,4.17,3.38,1.18,1.81,North Carolina,NC,South,South Atlantic
2020-08-26,North Dakota,10471,142,US-ND,6.76,2.55,3.93,4.41,0.94,2.22,North Dakota,ND,Midwest,West North Central
2020-08-26,Ohio,117584,4044,US-OH,6.88,2.7,3.73,3.45,1.07,1.58,Ohio,OH,Midwest,East North Central
2020-08-26,Oklahoma,54838,763,US-OK,8.14,3.63,4.42,4.26,1.17,2.31,Oklahoma,OK,South,West South Central
2020-08-26,Oregon,25575,438,US-OR,5.95,1.86,3.5,2.4,0.81,1.49,Oregon,OR,West,Pacific
2020-08-26,Pennsylvania,135323,7691,US-PA,7.67,2.93,4.17,3.44,1.18,1.78,Pennsylvania,PA,Northeast,Middle Atlantic
2020-08-26,Rhode Island,21454,1041,US-RI,8.46,3.4,4.8,3.39,1.12,2.17,Rhode Island,RI,Northeast,New England
2020-08-26,South Carolina,114093,2573,US-SC,8.9,3.87,4.76,4.32,1.37,2.35,South Carolina,SC,South,South Atlantic
2020-08-26,South Dakota,11851,162,US-SD,6.48,3.2,3.39,4.63,0.79,1.6,South Dakota,SD,Midwest,West North Central
2020-08-26,Tennessee,144400,1623,US-TN,7.93,3.68,4.56,4.05,1.28,2.06,Tennessee,TN,South,East South Central
2020-08-26,Texas,619836,12212,US-TX,7.52,3.34,4.04,3.41,1.06,1.82,Texas,TX,South,West South Central
2020-08-26,Utah,50298,404,US-UT,5.06,1.85,3.07,2.5,0.7,1.39,Utah,UT,West,Mountain
2020-08-26,Vermont,1577,58,US-VT,7.62,2.66,4.54,3.12,0.96,1.66,Vermont,VT,Northeast,New England
2020-08-26,Virginia,115458,2515,US-VA,7.67,3.02,4.21,3.69,1.16,1.82,Virginia,VA,South,South Atlantic
2020-08-26,Washington,75207,1968,US-WA,8.37,2.95,5.01,3.77,1.12,2.13,Washington,WA,West,Pacific
2020-08-26,West Virginia,9540,190,US-WV,8.02,3.35,5.17,3.72,1.19,2.04,West Virginia,WV,South,South Atlantic
2020-08-26,Wisconsin,77220,1112,US-WI,6.3,2.5,3.48,3.15,0.89,1.53,Wisconsin,WI,Midwest,East North Central
2020-08-26,Wyoming,3684,37,US-WY,6.52,2.54,3.8,3.24,0.89,1.44,Wyoming,WY,West,Mountain
2020-08-27,Alabama,121023,2076,US-AL,7.9,3.85,4.29,4.05,1.24,2.03,Alabama,AL,South,East South Central
2020-08-27,Alaska,5752,34,US-AK,7.85,2.87,5.09,3.72,1.22,1.97,Alaska,AK,West,Pacific
2020-08-27,Arizona,200172,4932,US-AZ,8.87,2.93,4.95,3.87,1.28,2.04,Arizona,AZ,West,Mountain
2020-08-27,California,692962,12696,US-CA,8.96,2.82,4.86,3.66,1.2,1.95,California,CA,West,Pacific
2020-08-27,Colorado,56706,1937,US-CO,7.08,2.67,3.99,3.04,0.97,1.63,Colorado,CO,West,Mountain
2020-08-27,Connecticut,52350,4465,US-CT,7.87,2.83,3.96,3.61,1.07,1.84,Connecticut,CT,Northeast,New England
2020-08-27,Delaware,16976,604,US-DE,6.36,2.73,3.37,2.89,0.96,1.61,Delaware,DE,South,South Atlantic
2020-08-27,District of Columbia,13794,605,US-DC,7.67,2.9,3.86,3.48,0.99,1.6,District of Columbia,DC,South,South Atlantic
2020-08-27,Florida,611983,10867,US-FL,8.48,3.28,4.54,3.61,1.21,2.03,Florida,FL,South,South Atlantic
2020-08-27,Georgia,247017,5275,US-GA,8.07,3.63,4.36,4.1,1.15,1.96,Georgia,GA,South,South Atlantic
2020-08-27,Hawaii,7542,54,US-HI,10.34,3.9,5.81,5.2,1.33,2.24,Hawaii,HI,West,Pacific
2020-08-27,Idaho,31326,343,US-ID,8.18,3.12,5.2,4.04,1.21,2.34,Idaho,ID,West,Mountain
2020-08-27,Illinois,229598,8206,US-IL,7.3,2.81,3.98,3.64,1.06,1.6,Illinois,IL,Midwest,East North Central
2020-08-27,Indiana,92566,3266,US-IN,7.32,3.26,4.1,3.59,1.14,1.66,Indiana,IN,Midwest,East North Central
2020-08-27,Iowa,61484,1091,US-IA,7.49,3.54,4.22,4.49,1.18,1.71,Iowa,IA,Midwest,West North Central
2020-08-27,Kansas,40702,446,US-KS,7.28,3.18,4.12,3.78,1.06,1.87,Kansas,KS,Midwest,West North Central
2020-08-27,Kentucky,48322,937,US-KY,8.02,2.85,4.35,3.41,1.33,2.08,Kentucky,KY,South,East South Central
2020-08-27,Louisiana,146338,4874,US-LA,6.31,2.65,3.5,2.63,0.95,1.63,Louisiana,LA,South,West South Central
